id,song,artist,tonality,capo,chords
1414329,Almost Is Never Enough,Ariana Grande,D,0,"D,D,D,D,Am,G,Gm,D,Am,G,Gm,Bm,Bbaug,D,E,G,D,A#,A,D,Am,G,Gm,D,Am,G,Gm,Bm,Bbaug,Am,G,D,Am,G,Gm,D,D,Am,G,Gm,D,Am,G,Gm,Bm,Bbaug,D,E,G,D,A#,A,D,Am,G,Gm,D,Am,G,Gm,Bm,F#,Am,G,D,Am,G,Gm,D"
1414450,Wrecking Ball,Miley Cyrus,F,3,"Bm,D,A,G,Bm,D,A,G,Bm,D,A,G,Bm,D,A,G,D,A,Bm,G,D,A,Bm,G,Bm,G,Bm,D,A,G,Bm,D,A,G,Bm,D,A,G,Bm,D,A,G,D,A,Bm,G,D,A,Bm,G,Bm,G,D,A,Bm,G,D,A,Bm,G,Bm,G,Bm,D,F#m,G,Bm,D,F#m,Bm,D,A,G,D,A,Bm,G,D,A,Bm,G,D,A,Bm,G,D,A,Bm,G,Bm,G"
1414726,Wrecking Ball,Miley Cyrus,,3,"Bm,D,A,Em,Bm,D,A,Em,G,Bm,D,G,G,Bm,D,G,D,A,Bm,G,D,A,Bm,G,Bm,G,Bm,D,A,Em,Bm,D,A,Em,G,Bm,D,G,G,Bm,D,G,D,A,Bm,G,D,A,Bm,G,Bm,G,D,A,Bm,G,D,A,Bm,G,Bm,G,G,Bm,D,F#m,G,Bm,D,F#sus4,F#,G,Bm,D,A,D,A,Bm,G,D,A,Bm,G,Bm,G,D,A,Bm,G,D,A,Bm,G,Bm,G"
1418189,Do I Wanna Know,Arctic Monkeys,Gm,3,"B,D,Em,C,Am,Am,Em,Em,C,Am,Em,Em,C,Am,Em,Em,C,Am,B,C,Am,Em,Em,C,Am,Em,Em,Em,C,Am,Em,Em,C,Am,Em,Em,C,Am,Em,Em,C,Am,Em,C,Am,Em,C,Am,B,C,Am,Em,Em,C,Am,Em,Em,Em,C,Am,Em,Em,C,Am,Em,Em,C,Am,Em,Em,C,Am,Em,Em,C,Am,Em,D,C,Am,Em"
1418611,Royals,Lorde,,0,"D,D,D,D,C,G,D,C,G,D,C,G,D,C,G,D,D,D,D,D,C,G,D,C,G,D,C,G,D,C,G,D,C,G,D,C,G,D,C,G,D,C,G,D"
1423735,Cigarette Daydreams,Cage the Elephant,D,0,"D,Dmaj7,Em,G,A,D,Dmaj7,Em,G,A,D,Dmaj7,Em,G,A,D,Dmaj7,Bm,G,A,D,Dmaj7,Bm,G,A,D,D,Dmaj7,Bm,Em,Bm,D,G,F#m,Bm,D,G,F#m,D,Dmaj7,Em,G,A,D,Dmaj7,Em,G,A,D,Dmaj7,Em,G,A,D,Dmaj7,Bm,G,A,D,Dmaj7,Bm,G,A,D,D,Dmaj7,Bm,Em,Bm,D,G,F#m,Bm,D,G,F#m,Bm,D,G,F#m,Bm,D,G,F#m,Em,A,Em,D,A,Em,A,Em,Bm,G,A,A,Bm,D,G,F#m,Bm,D,G,F#m,Bm,D,G,F#m,Bm,D,G,F#m"
1424967,Take Me To Church,Hozier,Em,0,"Em,Am,Em,Am,G,Am,Em,Am,Em,Am,Em,Am,G,Am,Em,Am,D,Em,Am,Em,Am,G,Am,Em,Am,D,G,C,G,C,G,Cm,G,G,F#,F#,F,Em,B,G,Am,Em,Am,G,G,F#,Em,Am,Em,Am,G,Am,Em,Am,D,Em,Am,Em,Am,G,Am,Em,Am,D,G,F#,F#,F,Em,B,G,Am,Em,Am,G,G,F#,C,G,B,Em,C,G,B,Em,C,G,B,Em,C,G,B,Em,G,C,G,C,G,Cm,G,G,F#,F#,F,Em,B,G,Am,Em,Am,G,G,F#,G,F#,F#,F,Em,B,G,Am,Em,Am,G,G,F#,Em"
1426261,Hey Brother,Avicii,Gm,3,"Em,Em,C,G,D,Em,Em,C,G,D,Em,D,G,C,D,D,G6,C,Em,Em,C,G,D,Em,Em,C,G,D,Em,D,G,C,D,D,G6,C,Em,Em,C,G,D/F#,Em,C,G,G,D,G,C,D,D,G6,C,Em,Em,C,D,Em,G,D/F#,Em,Em,Em,C,G,D,Em,Em,C,G,D,Em,D,G,C,D,D,G6,C,Em,Em,C,G,D/F#,Em,C,G,G,D,G,C,D,D,G6,C,Em,Em,C,D,Em,G,D/F#,Em"
1426616,Let It Go,Demi Lovato,,0,"G,D,Em,C,G,D,Em,C,Em,C,D,Am,Em,C,D,Am,Em,C,D,Am,Em,D,A,D,C,D,C,C,G,D,Em,C,G,D,Em,C,G,D,Em,C,G,D,C,Em,C,D,Am,Em,C,D,A,Em,C,D,Am,Em,C,D,A,G,D,Em,C,G,D,Em,C,G,D,Em,C,G,D,C,G,D,Em,C,G,D,Em,C,G,D,Em,C,G,D,Em,C,G,D,Em,C,G,D,Em,C,G,D,C"
1427442,Story Of My Life,One Direction,,1,"Bm,D,Bm,D,Bm,G,D,Bm,G,D,G,A,Bm,G,A,Bm,G,A,Bm,A,D,G,Bm,G,D,D,G,Bm,G,D,Bm,G,D,Bm,G,D,Bm,G,D,Bm,G,D,G,A,Bm,G,A,Bm,G,A,Bm,A,D,G,Bm,G,D,D,G,Bm,G,D,Em,G,A,Em,G,A,D,G,Bm,G,D,D,G,Bm,G,D,D,G,Bm,G,D"
1429547,Stolen Dance,Milky Chance,,4,"Em,D,C,Em,D,C,G,B7,Em,D,C,G,B7,Em,D,C,G,B7,Em,D,C,G,B7,C,G,B7,Em,D,C,G,B7,Em,D,C,G,B7,Em,D,C,G,B7,Em,Em,D,Em,D,C,G,B7,Em,D,C,G,B7,Em,D,C,G,B7,Em,D,C,G,B7,Em,D,C,G,B7,C,G,B7,Em,D,C,G,B7,Em,D,C,G,B7,Em,D,C,G,B7,Em,Em,D,Em,D,C,G,B7,C,G,B7,Em,D,C,G,B7,Em,D,C,G,B7,Em,D,C,G,B7,Em,Em,D,Em,D,C,G,B7"
1429805,Say Something,A Great Big World,Bm,0,"Dmaj7/F#,Bm,Bm,Bm,G,D,Asus4,Bm,G,D,Asus4,Bm,G,D,Asus4,Bm,G,D,Asus4,Bm,G,D,Asus4,D,Dmaj7/F#,Gsus2,D,Asus4,D,Dmaj7/F#,Gsus2,D,Asus4,Bm,Gsus2,D,Asus4,Bm,Gsus2,D,Asus4,Bm,Gsus2,D,Asus4,Bm,Gsus2,D,Asus4,D,Dmaj7/F#,Gsus2,D,Asus4,Bm,Gsus2,D,Asus4,Bm,Gsus2,D,Asus4,Bm,Gsus2,Asus4,Bm,Gsus2,D,Asus4,Bm,Gsus2,D,Asus4,Bm,Gsus2,D"
1430025,I See Fire,Ed Sheeran,,1,"Am,F,G,Am,Am,F,G,Am,Am,C,G,Dm,Am,C,G,Dm,Am,C,G,F,Dm,Em,F,G,Am,F,G,Am,Am,C,G,Dm,Am,C,G,Dm,Am,C,G,F,Dm,Em,F,G,Dm,Em,F,G,Am,F,G,Am,Am,F,G,Am,Am,F,G,Am,Am,F,G,Dm,Am,F,G,Am,Am,C,G,Dm,Am,C,G,Dm,Am,C,G,F,Dm,Em,F,G,Dm,Em,F,G,Am,F,G,Am,Am,F,G,Am,Am,F,G,Am,Am,F,G,Dm,Dm,Am,C,G,Dm,Am,C,G,Dm,Am,C,G,Dm,C,F,G,Am,F,G,Am,Am,F,G,Am,Am,F,G,Am,Am,F,G,Am,Am,F,G,Am,Am,F,G,Am,Am,F,G,Am,Am,F,G,Am"
1430599,I See Fire,Ed Sheeran,Bbm,6,"Em,Em,G,D,C,Em,G,D,Am7,Em,G,D,C,Am7,C,Em,G,D,C,Em,G,D,Am7,Em,G,D,C,Am7,C,Am7,C,Em,C,D,Em,Em,C,D,Em,Em,C,D,Em,Em,C,D,Am7,Em,G,D,C,Em,G,D,Am7,Em,G,D,C,Am7,C,Am7,C,Em,C,D,Em,Em,C,D,Em,Em,C,D,Em,Em,C,D,Am7,Am7,Am7,Em,G,D,Am7,Em,G,D,Am7,Em,G,D,Am7,C,D,Em,C,D,Em,Em,C,D,Em,Em,C,D,Em,Em,C,D,Em,Em,C,D,Em,Em,C,D,Em,Em,C,D,Em,Em,C,D,Em"
1432996,All Of Me,John Legend,Fm,1,"Em,C,G,D,Em,C,G,D,Em,C,G,D,Em,C,G,D,Em,C,G,D,Am,Am,G,D,Am,G,D,G,Em,Am,D,G,Em,Am,D,Em,C,G,D,Em,C,G,D,Em,C,G,D,Em,C,G,D,Em,C,G,D,Em,C,G,D,Am,Am,G,D,Am,G,D,G,Em,Am,D,G,Em,Am,D,Em,C,G,D,Em,C,G,D,Am,G,D,Am,Am,G,D,G,Em,Am,D,G,Em,Am,D,Em,C,G,D,Em,C,G,D,Em,C,G,D,Em,C,G,D"
1433388,Human,Christina Perri,,1,"G,Dsus4,Cadd9,G,Dsus4,Cadd9,G,Dsus4,Cadd9,G,Dsus4,Cadd9,G,Dsus4,Cadd9,G,Dsus4,Cadd9,G,Dsus4,Cadd9,G,Dsus4,Cadd9,G,Dsus4,Cadd9,Em7,Dsus4,Cadd9,Em7,Cadd9,G,Dsus4,Em7,Cadd9,G,Dsus4,Em7,Cadd9,G,Dsus4,Em7,Cadd9,G,Dsus4,Cadd9,G,Dsus4,Cadd9,G,Dsus4,Cadd9,G,Dsus4,Cadd9,G,Dsus4,Cadd9,Em7,Dsus4,Cadd9,Em7,Cadd9,G,Dsus4,Em7,Cadd9,G,Dsus4,Em7,Cadd9,G,Dsus4,Em7,Cadd9,G,Dsus4,Cadd9,Em7,Dsus4,Cadd9,G,Dsus4,Cadd9,G,Dsus4,Cadd9,G,Dsus4,Cadd9,Em7,Cadd9,G,Dsus4,Em7,Cadd9,G,Dsus4,Em7,Cadd9,G,Dsus4,Em7,Cadd9,G,Dsus4,Cadd9"
1433419,You And I,One Direction,Gb,1,"F,G,Am,C,F,G,G,D/F#,Em,Em,C,G,G,D/F#,Em,Em,C,Em,D/F#,C,C,Em,D/F#,C,F,G,Am,C,F,Em,F,G,F,G,Am,C,F,Em,F,G,F,G,Am,C,F,F,G,Am,C,F,G,G,D/F#,Em,Em,C,G,G,D/F#,Em,Em,C,Em,D/F#,C,C,Em,D/F#,C,F,G,Am,C,F,Em,F,G,F,G,Am,C,F,Em,F,F,G,Am,C,F,Em,F,G,F,G,Am,C,F,Em,F,G,F,G,Am,C,F,Em,F,G,F,G,Am,C,F,F,G,Am,C,F,F,G,Am,C,F,F,G,Am,C,F"
1442757,Take Me To Church,Hozier,Em,0,"F#,Em,Am,Em,Am,G,Am,Em,Am,Em,Am,Em,Am,G,Am,Em,Am,D,C,Em,Am,Em,Am,G,Am,Em,Am,D,C,G,C,G,C,G,Cm,G,G,F#,F#,F,Em,B7,G,Am,Em,Am,G,G,F#,Em,Am,Em,Am,G,Am,Em,Am,D,C,Em,Am,Em,Am,G,Am,Em,Am,D,C,C,G,F#,F#,F,Em,B7,G,Am,Em,Am,G,G,F#,C,G,B7,Em,C,G,B7,Em,C,G,B7,Em,C,G,B7,Em,D,C,G,C,G,Cm,G,Cm,G,G,F#,F#,F,Em,B7,G,Am,Em,Am,G,G,F#,Em"
1443104,Cantik,kahitna,A,0,"A,A,D,A,D,C#m,Bm,E,A,D,A,D,C#m,Bm,E,D,Bm,D,G,E,A,F#m,Bm,E,A,F#m,Bm,D,E,A,A,A,D,A,D,C#m,Bm,E,D,Bm,D,G,E,A,F#m,Bm,E,A,F#m,Bm,D,E,A,D,C#m,Bm,D,E,F#,B,G#m,A,D,E,A,F#m,Bm,E,A,F#m,Bm,D,E,A,A,F#m,Bm,E,A,F#m,Bm,D,E,A,A,F#m,Bm,D,E,A"
1443245,Jingle Bell Rock,Bobby Helms,D,0,"A,D,Dmaj7,D6,D,Em,A7,Em,A7,Em,A7,A,Em,A7,D,Dmaj7,D6,D,Em,A7,Em,A7,Em,A7,Em,A,D,G,Gm,D,D7,E,E7,A,A7,A,A7,D,Dmaj7,D6,D,B7,G,Gm,E7,Gm,Em,A,D,D,Dmaj7,D6,D,Em,A7,Em,A7,Em,A7,Em,A,D,G,Gm,D,D7,E,E7,A,A7,A,A7,D,Dmaj7,D6,D,B7,G,Gm,E7,Gm,Em,A,Em,A,Em,A7,D"
1443639,Say Something,A Great Big World,Am,2,"Am,F,C,Gsus4,Am,F,C,Gsus4,Am,F,C,Gsus4,Am,F,C,Gsus4,Am,F,C,Gsus4,C,Em,F,C,Gsus4,C,Em,F,C,Gsus4,Am,F,C,Gsus4,Am,F,C,Gsus4,Am,F,C,Gsus4,Am,F,C,Gsus4,C,Em,F,C,Gsus4,Am,F,C,Gsus4,Am,F,C,Gsus4,Am,F,C,Gsus4,Am,F,C,Gsus4,Am,F,C,Gsus4,Am,F,C"
1445224,Frozen - Let It Go,Misc Cartoons,G,1,"Em,C,D,Asus4,Am,Em,C,D,Asus4,A,Em,C,D,Asus4,Am,Em,D,A,D,C,D,C,Cadd9,G,D/F#,Em7,Cadd9,G,D/F#,Em7,Cadd9,G,D/F#,Em7,Cadd9,Bm7,Bb,C,G,D/F#,Em,C,D,Am,Em,D,Asus4,A,D,Cadd9,D,Cadd9,G,D/F#,Em7,Cadd9,G,D/F#,Em7,Cadd9,G,D/F#,Em7,Cadd9,Bm7,Bb,C,C,C,D,Em,C,D,Am,C,G,D/F#,Em7,Cadd9,G,D/F#,Em7,Cadd9,G,D/F#,Em7,Cadd9,Cm,Bm7,Bb,C"
1445569,Tadhana,Up Dharma Down,G,4,"G,A,Bm,G,Bm,G,A,Bm,G,A,Bm,G,A,Bm,Em,F#m,G,G,A,Bm,G,A,Bm,G,A,Bm,Em,F#m,G,G,Bm,G,Bm,G,Bm,Em,F#m,G,G,Bm,G,A,Bm,Em,G,A,Bm,G,A,Bm,G,A,Bm,Em,F#m,G,G,Bm,G,Bm,G,Bm,Em,F#m,G,G,Bm,G,A,Bm,G"
1445813,Rude,MAGIC!,,6,"C,D,Em,Em,C,D,Em,Em,C,D,G,Em,C,D,G,Em,C,D,Em,C,D,G,Em,C,D,G,Em,C,D,G,Em,C,D,G,Em,C,D,G,Em,C,D,G,Em,C,D,G,Em,C,D,G,Em,C,D,G,Em,C,D,G,Em,C,D,Em,C,D,G,Em,C,D,G,Em,C,D,G,Em,C,D,G,Em,C,D,G,Em,C,D,G,Em,C,D,G,Em,C,D,Em,C,D,G,Em,C,D,G,Em,C,D,G,Em,C,D,G,Em,C,D,G,Em,C,D,G,Em,C,D,G,Em"
1446000,Feeling Good,Michael Bublé,Ebm,6,"Am,C,F,E,Am,C,F,E,Am,C,F,E,Am,C,F,E,Am,C,F,E,F,E,Am,C,F,E,Am,C,F,E,Am,C,F,E,Am,C,F,E,Am,C,F,E,F,E,Am,C,F,E,Am,C,F,E,Am,C,F,E,Am,C,F,E,Am,C,F,E,F,E,Am,C,F,E,Bbm,Db,Gb,F,F/Ab,Bbm,Db,Gb,F,F/Ab,Bbm,Db,Gb,F,Bbm,Db,Gb,F,Bbm,Db,Gb,F,Bbm,Db,Gb,F,Bbm,Db,Gb,F,F/Ab,Bbm"
1446524,Frozen - Let It Go,Misc Cartoons,,1,"Em,C,D,Am,Em,C,D,Am,Em,C,D,Am,Em,D,A,D,C,D,C,C,G,D,Em,C,G,D,Em,C,G,D,Em,C,Bm,Bb,C,G,D,Em,C,D,Am,Em,D,A,D,C,D,C,C,G,D,Em,C,G,D,Em,C,G,D,Em,C,Bm,Bb,C,C,D,E,C,D,Am,C,G,D,Em,C,G,D,Em,C,G,D,Em,C,C#m,B,Bb,C"
1459608,Rather Be,Clean Bandit,,4,"Em,D,C,G,Em,D,C,G,Em,D,C,G,Am,Em,D,C,G,Em,D,C,G,Em,D,C,G,Am,Em,D/F#,G,Am,Em,D/F#,G,Am,Em,D,C,G,Em,D,C,G,Em,D/F#,C,G,Am,Bm,C,G,Em,D,C,G,Em,D,C,G,Em,D,C,G,Em,D,C,G,Em,D,C,G,Em,D,C,G,Am,Em,D,C,G,Em,D,C,G,Em,D,C,G,Am,Em,D/F#,G,Am,Em,D/F#,G,Am,Em,D,C,G,Em,D,C,G,Em,D/F#,C,G,Am,Bm,C,G,Em,D,C,G,Em,D,C,G,Em,D,C,G,Em,D,C,G,Em,D,C,G,Em,D,C,G,Em,D,C,G,Em,D,C,G,Em,D/F#,C,G,Am,Bm,C,G,Em,D,C,G,Em,D,C,G,Em,D,C,G"
1466985,Amnesia,5 Seconds Of Summer,,2,"C,F,C,F,C,F,C,F,Am,F,C,F,C,F,Am,F,Am,F,C,Am,F,C,Am,F,C,Am,F,C,Am,F,C,F,C,F,C,F,Am,F,C,F,C,F,Am,F,Am,F,C,Am,F,C,Am,F,C,Am,F,C,Am,F,Am,F,Am,F,F,C,Am,F,C,Am,F,C,Am,F,C,Am,F,C,F,C,F,C,F,C"
1467345,Celengan Rindu,Fiersa Besari,C,0,"C,Am,Gm,C,F,Dm,G,C,Am,Gm,C,F,Dm,G,Am,F,Am,F,Am,F,Dm,G,C,Am,Bb,C,F,Dm,G,C,Am,Bb,C,F,Dm,G,C,C,Am,Gm,C,F,Dm,G,Am,F,Am,F,Am,F,Dm,G,C,Am,Bb,C,F,Dm,G,C,Am,Bb,C,F,Dm,G,C,C/Bb,Am,G,Dm,Dm,Fm,Fm,Em,A,Dm,Dm,G,G,G,C"
1468013,Oceans Where Feet May Fail,Hillsong United,Bm,7,"Em,D/F#,G,D,C,Em,D/F#,G,D,C,Em,D/F#,G,D,C,C,G,D,C,G,D,C,G,D,C,D,Em,D/F#,G,D,C,Em,D/F#,G,D,C,Em,D/F#,G,D,C,C,G,D,C,G,D,C,G,D,C,D,Em,D/F#,G,D,C,Em,D/D#,G,D,C,Em,C,G,D,Em,C,G,D,Em,C,G,D,Em,C,G,D,Em,C,G,D,Em,C,G,D,Em,C,G,D,Em,C,G,D,C,G,D,Am,C,G,D,Am,Em,G,D,Am,Em,G,D,Am,Em,G,D,Am,Em,G,D,Am,Em,D/F#,G,D,Am,Em,D/F#,G,D,Am,C,G,D,C,G,D,G,D,C,D,Em,Em,D/F#,G,D,C,Em,G,Em,D/F#,G,D4,D4,C,Em,D/F#,G,D4,C"
1468428,Lay Me Down,Sam Smith,E,0,"E,E,A,A,E,E,A,A,F#m,A,E,B,F#m,A,E,B,E,C#m,F#m,A,E,C#m,F#m,A,B,E,E,A,E,E,A,F#m,A,E,B,F#m,A,E,B,E,C#m,F#m,A,E,C#m,F#m,A,B,F#m,A,E,B,F#m,A,D,Bm,F#m,A,D,Bm,F#m,A,D,Bm,F#m,A,Bm,E,C#m,F#m,A,E,G#m,C#m,A,B,E"
1468727,Benci Untuk Mencinta,Naif,D,0,"D,Dmaj7,D7,G,Gm,F#m,A,A7,D,Dmaj7,D7,G,Gm,F#m,A,D,Dmaj7,D7,G,Gm,F#m,A,A7,D,F#,Bm,D7,G,Gm,D,A,D,D/C#,Em,Em/D#,Em,A,F#m,Bm,C,G,A,A7,D,F#,Bm,D7,G,Gm,D,A,D,F#,Bm,D7,G,Gm,D,A,Bm,G,Gm,D,A,Bm,G,Gm,D,D,C#,Bm,A,G,Gm,A,D,D,F#,Bm,D7,G,Gm,D,A,D"
1473600,Stay With Me,Sam Smith,Am,0,"Am7,F,C,Am7,F,C,Am7,F,C,Am7,F,C,Am7,F,C,Am7,Gsus,C,Am,F,C,Am,F,C,G,Am,F,C,G#dim,Am,F,C,Am7,F,C,Am7,F,C,Am7,F,C,Am7,Gsus,C,Am,F,C,Am,F,C,G,Am,F,C,G#dim,Am,F,C,Am,F,C,Am,F,C,G,Am,F,C,G#dim,Am,F,C,Am,F,C,Am,F,C,G,Am,F,C,G#dim,Am,F,C,Am,F,C,Am,F,C,G,Am,F,C,G#dim,Am,F,C"
1473649,Stay With Me,Sam Smith,C,0,"Am,F,C,Am,F,C,Am,F,C,Am,F,C,Am,F,C,Am,F,C,Am,F,C,Am,F,C,Am,F,C,G,Am,F,C,Am,F,C,Am,F,C,Am,F,C,Am,F,C,Am,F,C,Am,F,C,Am,F,C,G,Am,F,C,G,Am,F,C,G,Am,F,C"
1474063,Chandelier,Sia,,0,"Am,F,G,Em,Am,F,G,Em,F,Am,G,G,F,G,F,F,G,F,F,G,F,F,G,F,F,G,Em,F,F,G,Em,F,F,Am,F,G,Em,F,Am,G,G,F,G,F,F,G,F,F,G,F,F,G,F,F,G,F,Em,G,F,F,Em,F"
1476462,Chandelier,Sia,F,1,"Am,F,G,Em,Am,F,G,Em,F,Am,G,G,F,G,F,F,G,F,F,G,F,F,G,F,F,G,C,F,F,G,C,F,F,Am,F,G,Em,F,Am,G,G,F,G,F,F,G,F,F,G,F,F,G,F,F,G,C,F,F,G,C,F,F,G,F,F,G,F"
1478115,Budapest,George Ezra,G,0,"G,G,C,G,G,G,C,G,D,C,G,D,C,G,G,G,C,G,D,C,G,D,C,G,D,C,G,D,C,G,G,C,G,D,C,G,D,C,G,D,C,G,D,C,G,G,G,C,G"
1480593,A Sky Full Of Stars,Coldplay,Ebm,6,"Am,F,C,Em,Am,F,C,Em,Am,F,C,Em,Am,F,C,Em,Am,F,C,Em,Am,F,C,Em,Am,F,C,Em,Am,F,C,Em,Am,F,C,Em,Am,F,C,Em,Am,F,C,Em,Am,F,C,Em,Am,F,C,Em,Am,F,C,Em,Am,F,C,Em,Am,F,C,Em,Am,F,C,Em,Am,F,C,Em,Am,F,Em,Am,F,C,Em,F,G,Am,C,F,G,Am,C,F,G,Am,C,F,G,Am,C,F,G,Am,C"
1481324,One,Ed Sheeran,,2,"A,Bm,G,Em,D,D,A,Bm,G,D,D,A,Bm,G,D,A,G,Em,G,A,D,D/C#,Bm,A,G,A,D,D/C#,Bm,A,G,A,D,A,Bm,G,D,D,A,Bm,G,D,A,G,Em,G,A,D,D/C#,Bm,A,G,A,D,D/C#,Bm,A,G,A,G,D,A,Bm,A,G,D,A,Bm,A,G,Bm,A,G,Bm,A,G,D,D,D/C#,Bm,A,G,A,D,D/C#,Bm,A,G,A"
1483219,All Of The Stars,Ed Sheeran,B,4,"Cadd9,G,Em,D,Cadd9,G,D,Cadd9,G,Em,D,Cadd9,G,D,Cadd9,G,Em,D,Cadd9,G,D,Cadd9,G,Em,D,Cadd9,G,D,G,D,Em,Cadd9,G,D,Em,Cadd9,G,D,G,Cadd9,G,Em,D,Cadd9,G,D,Cadd9,G,Em,D,Cadd9,G,D,Cadd9,G,Em,D,Cadd9,G,D,Cadd9,G,Em,D,Cadd9,G,D,G,D,Em,Cadd9,G,D,Em,Cadd9,G,D,G,Cadd9,D,Em,G,Cadd9,D,Em,G,Cadd9,G,Em,D,Cadd9"
1486860,Thinking Out Loud,Ed Sheeran,D,2,"C,F,G,C,F,G,C,F,G,C,F,G,C,F,G,C,F,G,C,F,G,C,F,G,Dm,G,C,Dm,G,Dm,G,Am,Dm,G,C,F,G,C,F,G,C,F,G,C,F,G,Am,G,F,Dm,G,C,C,F,G,C,F,G,C,F,G,C,F,G,C,F,G,C,F,G,C,F,G,C,F,G,Dm,G,C,Dm,G,Dm,G,Am,Dm,G,C,F,G,C,F,G,C,F,G,C,F,G,Am,G,F,Dm,G,C,C,F,G,C,F,G,C,F,G,C,F,G,C,F,G,C,F,G,C,F,G,C,F,G,Am,G,F,Dm,G,C,Am,G,F,Dm,G,C,Am,G,F,Dm,G,C"
1486866,Thinking Out Loud,Ed Sheeran,D,0,"D,D/F#,G,A,D,D/F#,G,A,D,D/F#,G,A,D,D/F#,G,A,D,D/F#,G,A,D,D/F#,G,A,D,D/F#,G,A,D,D/F#,G,A,Em,A,D,Em,A,Em,A,Bm,Em,A,D,D/F#,G,A,D,D/F#,G,A,D,D/F#,G,A,D,D/F#,G,A,Bm,A,G,D/F#,Em,A7,D,D,D/F#,G,A,D,D/F#,G,A,D,D/F#,G,A,D,D/F#,G,A,D,D/F#,G,A,D,D/F#,G,A,D,D/F#,G,A,D,D/F#,G,A,Em,A,D,Em,A,Em,A,Bm,Em,A,D,D/F#,G,A,D,D/F#,G,A,D,D/F#,G,A,D,D/F#,G,A,Bm,A,G,D/F#,Em,A7,D,D,D/F#,G,A,D,D/F#,G,A,D,D/F#,G,A,D,D/F#,G,A,D,D/F#,G,A,D,D/F#,G,A,D,D/F#,G,A,D,D/F#,G,A,Bm,A,G,D/F#,Em,A7,D,Bm,A,G,D/F#,Em,A7,D,Bm,A,G,D/F#,Em,D"
1486901,Thinking Out Loud,Ed Sheeran,C,2,"C,Am7,F,G,C,Am7,F,G,C,Am7,F,G,C,Am7,F,G,C,Am7,F,G,C,Am7,F,G,C,Am7,F,G,C,Am7,F,G,Dm,G,C,Dm,G,Dm,G,Am,Dm,G,C,Am7,F,G,C,Am7,F,G,C,Am7,F,G,C,Am7,F,G,Am,G,F,C,F,G,C,C,Am7,F,G,C,Am7,F,G,C,Am7,F,G,C,Am7,F,G,C,Am7,F,G,C,Am7,F,G,C,Am7,F,G,C,Am7,F,G,Dm,G,C,Dm,G,Dm,Am,Am7,Dm,G,C,Am7,F,G,C,Am7,F,G,C,Am7,F,G,C,Am7,F,G,Am,G,F,C,F,G,C,C,Am7,F,G,C,Am7,F,G,C,Am7,F,G,C,Am7,F,G,C,Am7,F,G,C,Am7,F,G,C,Am7,F,G,C,Am7,F,G,Am,G,F,C,F,G,C,Am,G,F,C,F,G,C,Am,G,F,C,F,C"
1489018,Im Not The Only One,Sam Smith,F,0,"F,A,Dm,Bb,F,A,Dm,Bb,F,A,Dm,Bb,F,C,F,F,A,Dm,Bb,F,A,Dm,Bb,F,A,Dm,Bb,F,C,F,F,A,Dm,Bb,F,A,Dm,Bb,F,A,Dm,Bb,F,C,F,F,A,Dm,Bb,F,A,Dm,Bb,F,A,Dm,C,Bb,F,C,F,Bb,F,A,Dm,Bb,F,A,Dm,Bb,F,A,Dm,Bb,F,C,F,F,A,Dm,Bb,F,A,Dm,Bb,F,A,Dm,C,Bb,F,C,F,Bb,Bb,F,A,Dm,C,Bb,F,F,A,Dm,Bb,F,A,Dm,Bb,F,A,Dm,C,Bb,F,C,F,F,A,Dm,Bb,F,A,Dm,Bb,F,A,Dm,C,Bb,F,Bb,F,F,A,Dm,Bb,F,A,Dm,Bb,F,A,Dm,C,Bb,F,C,F"
1490513,Latch,Sam Smith,,1,"G,Em7,Cadd9,G,G,Em7,Cadd9,G,G,Em7,Cadd9,G,Em7,Cadd9,G,Em7,Cadd9,G,Em7,Cadd9,G,Em7,Cadd9,G,Em7,Cadd9,G,G,Em7,Cadd9,G,Em7,Cadd9,G,G,Em7,Cadd9,G,Em7,Cadd9,G,Em7,Cadd9,G,Em7,Cadd9,G,Em7,Cadd9,G,Em7,Cadd9,G,G,Em7,Cadd9,G,Em7,Cadd9,G,G,Em7,Cadd9,G,Em7,Cadd9,G,A7sus4,Em7,Cadd9,G,G,Em7,Cadd9,G"
1493446,Photograph,Ed Sheeran,E,2,"D,Bm,A,G,D,Bm,A,G,D,Bm,A,G,Bm,G,D,A,Bm,G,D,A,D,A,Bm,G,D,D,Bm,A,G,D,Bm,A,G,Bm,G,D,A,Bm,G,D,A,D,A,Bm,G,D,A,Bm,G,Bm,G,D,A,D,A,Bm,G,D,A,Bm,G,D,A,Bm,G,G"
1494750,All About That Bass,Meghan Trainor,A,0,"A,A,Bm,E,A,A,Bm,E,A,A,Bm,Bm,E,A,D,A,A,Bm,E,A,A,Bm,E,D,A,A,A,Bm,E,A,A,Bm,E,A,E,A,A,Bm,E,A,A,Bm,E,D,A,A,A,Bm,E,A,A,A,Bm,E,A,A,A,Bm,E,A"
